section,mask_id_xenium,mask_id_cz,match_iou,cell_id_xenium,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
7,9435,2072,0.7021276595744681,jelfejbe-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.94,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.76
7,9436,1970,0.6125,jeliafeh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.78,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.4
7,9437,1794,0.7934782608695652,jeljbpmj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.75,CS20230722_CLUS_0112,0112 L2/3 IT CTX Glut_2,236,0.49
7,9438,1902,0.4010989010989011,jellnbgl-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.91,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.98
7,9439,1902,0.4093567251461988,jemdcemg-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.65,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.93
7,9444,1968,0.6341463414634146,jenocpgi-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.92,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.97
7,9447,2275,0.4793814432989691,jeoggnjn-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.5
7,9450,2140,0.8495575221238938,jfadbeph-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.5,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
7,9451,2136,0.7301587301587301,jfaffgei-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.95,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.97,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.92
7,9454,2015,0.75,jfbbcbhj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.53,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
7,9456,2134,0.5,jfcehdkc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.71,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
7,9458,1959,0.7912087912087912,jfdfidac-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.85,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.98
7,9462,1963,0.609375,jfdlmobl-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.77
7,9466,2139,0.4606741573033708,jffeonne-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.85,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.92,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.6
7,9467,2635,0.431578947368421,jffipfll-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.86,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.99
